,Year,country,crop_measurement,crops_type,crops_action,crop_value,import_export_value
48650,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,693.0
48651,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,339.0
48652,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,87.0
48653,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2522.0
48654,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2983.0
48655,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1083.0
48656,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,241.0
48657,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,55.0
48658,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,4362.0
48659,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1775.0
48660,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,534.0
48661,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,227.0
48662,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,105.0
48663,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2641.0
48664,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,6709.0
48665,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2534.0
48666,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,968.0
48667,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,339.0
48668,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,50.0
48669,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,10600.0
48670,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,476.0
48671,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,342.0
48672,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,797.0
48673,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1964.0
48674,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,3579.0
48675,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,246.0
48676,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,262.0
48677,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1615.0
48678,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,12468.0
48679,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,14592.0
48680,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1231.0
48681,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1948.0
48682,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,3505.0
48683,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,7512.0
48684,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,14196.0
48685,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,7104.0
48686,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,10092.0
48687,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,6362.0
48688,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,6658.0
48689,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,30217.0
48690,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,5040.0
48691,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,3440.0
48692,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,8271.0
48693,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,4031.0
48694,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,20781.0
48695,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,14097.0
48696,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,16084.0
48697,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,20551.0
48698,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,32634.0
48699,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,3837.0
48700,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,87202.0
48701,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2737.0
48702,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,331.0
48703,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,149.0
48704,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,54.0
48705,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,3271.0
48706,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,149.0
48707,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,57.0
48708,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,48.0
48709,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,37.0
48710,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,291.0
48711,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,9999.0
48712,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,1936.0
48713,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,500.0
48714,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,107.0
48715,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,12542.0
48716,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,14768.0
48717,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,3186.0
48718,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,564.0
48719,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,92.0
48720,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,18610.0
48721,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,12158.0
48722,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2752.0
48723,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,838.0
48724,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,356.0
48725,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,16104.0
48726,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,39811.0
48727,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,8262.0
48728,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,2099.0
48729,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,646.0
48730,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,174.0
48731,2020,Ireland,tonnes,Lemons and limes,Production,149249.4953422438,50992.0
48732,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,941.0
48733,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,481.0
48734,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1532.0
48735,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,11005.0
48736,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,13959.0
48737,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,103.0
48738,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,315.0
48739,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,5274.0
48740,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,83284.0
48741,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,88977.0
48742,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,637.0
48743,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1302.0
48744,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,4471.0
48745,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,24388.0
48746,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,30799.0
48747,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2604.0
48748,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3194.0
48749,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2075.0
48750,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2228.0
48751,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,10101.0
48752,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3494.0
48753,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1654.0
48754,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2608.0
48755,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,935.0
48756,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,8690.0
48757,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,7780.0
48758,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,6946.0
48759,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,15959.0
48760,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,121840.0
48761,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,5279.0
48762,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,157805.0
48763,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,463.0
48764,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,174.0
48765,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,119.0
48766,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,54.0
48767,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,810.0
48768,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,85.0
48769,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,50.0
48770,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,42.0
48771,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,38.0
48772,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,215.0
48773,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1403.0
48774,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,693.0
48775,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,339.0
48776,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,87.0
48777,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2522.0
48778,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2983.0
48779,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1083.0
48780,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,241.0
48781,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,55.0
48782,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,4362.0
48783,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1775.0
48784,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,534.0
48785,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,227.0
48786,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,105.0
48787,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2641.0
48788,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,6709.0
48789,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2534.0
48790,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,968.0
48791,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,339.0
48792,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,50.0
48793,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,10600.0
48794,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,476.0
48795,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,342.0
48796,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,797.0
48797,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1964.0
48798,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3579.0
48799,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,246.0
48800,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,262.0
48801,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1615.0
48802,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,12468.0
48803,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,14592.0
48804,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1231.0
48805,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1948.0
48806,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3505.0
48807,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,7512.0
48808,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,14196.0
48809,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,7104.0
48810,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,10092.0
48811,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,6362.0
48812,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,6658.0
48813,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,30217.0
48814,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,5040.0
48815,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3440.0
48816,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,8271.0
48817,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,4031.0
48818,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,20781.0
48819,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,14097.0
48820,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,16084.0
48821,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,20551.0
48822,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,32634.0
48823,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3837.0
48824,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,87202.0
48825,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2737.0
48826,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,331.0
48827,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,149.0
48828,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,54.0
48829,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3271.0
48830,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,149.0
48831,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,57.0
48832,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,48.0
48833,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,37.0
48834,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,291.0
48835,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,9999.0
48836,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,1936.0
48837,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,500.0
48838,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,107.0
48839,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,12542.0
48840,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,14768.0
48841,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,3186.0
48842,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,564.0
48843,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,92.0
48844,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,18610.0
48845,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,12158.0
48846,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2752.0
48847,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,838.0
48848,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,356.0
48849,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,16104.0
48850,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,39811.0
48851,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,8262.0
48852,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,2099.0
48853,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,646.0
48854,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,174.0
48855,2020,Ireland,ha,Lettuce and chicory,Area harvested,210.0,50992.0
48856,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,941.0
48857,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,481.0
48858,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1532.0
48859,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,11005.0
48860,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,13959.0
48861,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,103.0
48862,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,315.0
48863,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,5274.0
48864,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,83284.0
48865,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,88977.0
48866,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,637.0
48867,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1302.0
48868,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,4471.0
48869,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,24388.0
48870,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,30799.0
48871,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2604.0
48872,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3194.0
48873,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2075.0
48874,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2228.0
48875,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,10101.0
48876,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3494.0
48877,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1654.0
48878,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2608.0
48879,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,935.0
48880,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,8690.0
48881,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,7780.0
48882,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,6946.0
48883,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,15959.0
48884,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,121840.0
48885,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,5279.0
48886,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,157805.0
48887,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,463.0
48888,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,174.0
48889,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,119.0
48890,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,54.0
48891,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,810.0
48892,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,85.0
48893,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,50.0
48894,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,42.0
48895,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,38.0
48896,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,215.0
48897,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1403.0
48898,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,693.0
48899,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,339.0
48900,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,87.0
48901,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2522.0
48902,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2983.0
48903,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1083.0
48904,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,241.0
48905,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,55.0
48906,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,4362.0
48907,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1775.0
48908,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,534.0
48909,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,227.0
48910,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,105.0
48911,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2641.0
48912,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,6709.0
48913,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2534.0
48914,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,968.0
48915,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,339.0
48916,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,50.0
48917,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,10600.0
48918,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,476.0
48919,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,342.0
48920,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,797.0
48921,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1964.0
48922,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3579.0
48923,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,246.0
48924,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,262.0
48925,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1615.0
48926,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,12468.0
48927,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,14592.0
48928,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1231.0
48929,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1948.0
48930,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3505.0
48931,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,7512.0
48932,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,14196.0
48933,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,7104.0
48934,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,10092.0
48935,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,6362.0
48936,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,6658.0
48937,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,30217.0
48938,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,5040.0
48939,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3440.0
48940,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,8271.0
48941,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,4031.0
48942,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,20781.0
48943,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,14097.0
48944,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,16084.0
48945,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,20551.0
48946,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,32634.0
48947,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3837.0
48948,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,87202.0
48949,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2737.0
48950,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,331.0
48951,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,149.0
48952,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,54.0
48953,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3271.0
48954,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,149.0
48955,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,57.0
48956,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,48.0
48957,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,37.0
48958,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,291.0
48959,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,9999.0
48960,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,1936.0
48961,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,500.0
48962,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,107.0
48963,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,12542.0
48964,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,14768.0
48965,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,3186.0
48966,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,564.0
48967,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,92.0
48968,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,18610.0
48969,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,12158.0
48970,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2752.0
48971,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,838.0
48972,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,356.0
48973,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,16104.0
48974,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,39811.0
48975,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,8262.0
48976,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,2099.0
48977,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,646.0
48978,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,174.0
48979,2020,Ireland,hg/ha,Lettuce and chicory,Yield,280476.0,50992.0
48980,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,941.0
48981,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,481.0
48982,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,1532.0
48983,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,11005.0
48984,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,13959.0
48985,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,103.0
48986,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,315.0
48987,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,5274.0
48988,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,83284.0
48989,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,88977.0
48990,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,637.0
48991,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,1302.0
48992,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,4471.0
48993,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,24388.0
48994,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,30799.0
48995,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,2604.0
48996,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,3194.0
48997,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,2075.0
48998,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,2228.0
48999,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,10101.0
49000,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,3494.0
49001,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,1654.0
49002,2020,Ireland,tonnes,Lettuce and chicory,Production,5890.0,2608.0
